Time (s),Predicted Fuel
95.0,1.1409351720220115e-05
96.0,1.1882507700634374e-05
97.0,1.0942886634611345e-05
98.0,1.1491399397683523e-05
99.0,1.2026042311648398e-05
100.0,1.2078016467132725e-05
101.0,1.0981183236975943e-05
102.0,1.1884099893972968e-05
103.0,1.2216626745525771e-05
104.0,1.0744961094231285e-05
105.0,1.23156454338365e-05
106.0,1.2367634092994717e-05
107.0,1.2417149592545934e-05
108.0,1.1697469195060947e-05
109.0,1.2521140141835163e-05
110.0,1.1987111986187346e-05
111.0,1.2620188977128985e-05
112.0,1.0905962459368678e-05
113.0,1.0837605483701483e-05
114.0,1.1551681301647954e-05
115.0,1.2783641780052888e-05
116.0,1.1864961463818888e-05
117.0,1.216712856897757e-05
118.0,1.2932259778143762e-05
119.0,1.2991713648002146e-05
120.0,1.2061414453826222e-05
121.0,1.309824485051988e-05
122.0,1.0940689680864046e-05
123.0,1.318248773661832e-05
124.0,1.1136558655820692e-05
125.0,1.3271694784027657e-05
126.0,1.2591801819512428e-05
127.0,1.3365867610661713e-05
128.0,1.3052305260342311e-05
129.0,1.2340449849406173e-05
130.0,1.221740561109007e-05
131.0,1.3544328510331576e-05
132.0,1.3459073995781552e-05
133.0,1.3033557324963319e-05
134.0,1.1864175331208047e-05
135.0,1.3730265354870408e-05
136.0,1.3782335140719114e-05
137.0,1.3836887991809513e-05
138.0,1.1772195778933631e-05
139.0,1.3933604331909353e-05
140.0,1.3523418387073222e-05
141.0,1.4032812683647883e-05
142.0,1.1807280539969882e-05
143.0,1.4129552781384033e-05
144.0,1.3657857635270857e-05
145.0,1.1638574090195915e-05
146.0,1.4273444822271404e-05
147.0,1.4325550278664784e-05
148.0,1.4375177825904943e-05
149.0,1.2170353688779025e-05
150.0,1.4471960888655217e-05
151.0,1.336851284758158e-05
152.0,1.3023774844791083e-05
153.0,1.4610953303451565e-05
154.0,1.4673011912159777e-05
155.0,1.4730110472542124e-05
156.0,1.2483057068167578e-05
157.0,1.4336026879756521e-05
158.0,1.4508663038667694e-05
159.0,1.2735735776387004e-05
160.0,1.456265804690261e-05
161.0,1.2638932237469786e-05
162.0,1.4347519471867882e-05
163.0,1.507776463788716e-05
164.0,1.5134895594697273e-05
165.0,1.5196999786536046e-05
166.0,1.5249171622759426e-05
167.0,1.4531073562788382e-05
168.0,1.392380318019154e-05
169.0,1.4122706793317087e-05
170.0,1.54280767307707e-05
171.0,1.5288286414154668e-05
172.0,1.5539916505115203e-05
173.0,1.559957205681148e-05
174.0,1.565177507816127e-05
175.0,1.5708954571129687e-05
176.0,1.5050427783992223e-05
177.0,1.3183747331427439e-05
178.0,1.4122696367902066e-05
179.0,1.58879837169437e-05
180.0,1.3401264155413497e-05
181.0,1.5987465874602196e-05
182.0,1.6049650122383718e-05
183.0,1.61118404935259e-05
184.0,1.3190632058071967e-05
185.0,1.619891737497337e-05
186.0,1.329089634108634e-05
187.0,1.628849488172185e-05
188.0,1.3701595122489627e-05
189.0,1.3770127018972348e-05
190.0,1.3533580286553959e-05
191.0,1.336230071108311e-05
192.0,1.5980927918896627e-05
193.0,1.3519166556068947e-05
194.0,1.5272546364084643e-05
195.0,1.6617057932129648e-05
196.0,1.4347635876249213e-05
197.0,1.67116775032917e-05
198.0,1.5610193138606245e-05
199.0,1.6818765249078217e-05
200.0,1.688103454001096e-05
201.0,1.6940819312154427e-05
202.0,1.699811883238295e-05
203.0,1.70554240408377e-05
204.0,1.711771879818015e-05
205.0,1.7180020351246125e-05
206.0,1.723983627197707e-05
207.0,1.7299658526422657e-05
208.0,1.7352008221939686e-05
209.0,1.740685601499432e-05
210.0,1.6886508138932025e-05
211.0,1.5845793760678878e-05
212.0,1.7553974574027283e-05
213.0,1.568186404372812e-05
214.0,1.637700203060194e-05
215.0,1.5811568066618842e-05
216.0,1.5688280940535565e-05
217.0,1.77809636367525e-05
218.0,1.5737685683359838e-05
219.0,1.7873283113313534e-05
220.0,1.7938165778880898e-05
221.0,1.7990576779748327e-05
222.0,1.80429929627336e-05
223.0,1.8102903547100895e-05
224.0,1.8160324268985848e-05
225.0,1.8217751297267124e-05
226.0,1.827518466245527e-05
227.0,1.8325131893845856e-05
228.0,1.591578578178597e-05
229.0,1.7209581692539806e-05
230.0,1.555472588713762e-05
231.0,1.458586163209283e-05
232.0,1.8534963294758253e-05
233.0,1.559395908187088e-05
234.0,1.8632414421948138e-05
235.0,1.8682396662824997e-05
236.0,1.8739882395349617e-05
237.0,1.733122198011876e-05
238.0,1.584270847789021e-05
239.0,1.8877375154058723e-05
240.0,1.89423850164021e-05
241.0,1.6552297133663733e-05
242.0,1.5154720713578746e-05
243.0,1.5263465163596907e-05
244.0,1.910244597841183e-05
245.0,1.7224396140154056e-05
246.0,1.5176985251911728e-05
247.0,1.9232534285871457e-05
248.0,1.928257758895726e-05
249.0,1.831263232231094e-05
250.0,1.8882476735145653e-05
251.0,1.5618203077128046e-05
252.0,1.9462776836641852e-05
253.0,1.6229309996891865e-05
254.0,1.9557909581926166e-05
255.0,1.7348148275266933e-05
256.0,1.6047756145458178e-05
257.0,1.7570819226315e-05
258.0,1.5608821177086057e-05
259.0,1.739048789593247e-05
260.0,1.981336140732024e-05
261.0,1.9865971879913323e-05
262.0,1.8883045614435825e-05
263.0,1.996870491147268e-05
264.0,2.0023839459718533e-05
265.0,1.7408473546440894e-05
266.0,1.9249065720971337e-05
267.0,2.0169226239392847e-05
268.0,1.9387330656208305e-05
269.0,2.0272027904843456e-05
270.0,2.0324691544145696e-05
271.0,2.037986964098278e-05
272.0,2.0437563153930394e-05
273.0,2.0407193457388004e-05
274.0,1.9424535776238543e-05
275.0,2.0590612854187813e-05
276.0,1.9980479463196927e-05
277.0,2.0691002277599278e-05
278.0,1.878880556633345e-05
279.0,2.0793925443143897e-05
280.0,2.0846651653757082e-05
281.0,1.9898266768368275e-05
282.0,2.0067336482741297e-05
283.0,2.099733355631567e-05
284.0,2.105510901359968e-05
285.0,1.9274329424268936e-05
286.0,1.8370229545580757e-05
287.0,2.1198325523448074e-05
288.0,1.8725258180613676e-05
289.0,1.788172454297488e-05
290.0,2.1329021575221344e-05
291.0,2.1381814222379977e-05
292.0,2.1434613549007625e-05
293.0,2.1484904853171645e-05
294.0,2.1537717287598967e-05
295.0,2.1600598033724165e-05
296.0,1.9941704206678607e-05
297.0,1.9091028839531326e-05
298.0,2.1746518413128545e-05
299.0,1.7835282830103665e-05
300.0,2.184718352725766e-05
301.0,2.0838838993082043e-05
302.0,2.195290878056928e-05
303.0,1.908755854946208e-05
304.0,1.8778870160210263e-05
305.0,2.208888200949139e-05
306.0,1.7589253212716745e-05
307.0,1.6984547697627562e-05
308.0,2.0421928171080467e-05
309.0,2.1926027850670358e-05
310.0,2.0990558724494636e-05
311.0,2.0264956775840068e-05
312.0,1.9305810875834434e-05
313.0,2.2444142127468473e-05
314.0,2.2499601660341038e-05
315.0,2.005535974650378e-05
316.0,2.2595413950110802e-05
317.0,1.9126970976705417e-05
318.0,2.2691249856318808e-05
319.0,2.27543127405609e-05
320.0,2.281738594533792e-05
321.0,2.1619264367548287e-05
322.0,1.7658872528870314e-05
323.0,1.9922709155154006e-05
324.0,2.017617737617512e-05
325.0,2.0044233222528363e-05
326.0,1.9927323672060834e-05
327.0,2.280061020275103e-05
328.0,2.21553189925937e-05
329.0,2.322130144410027e-05
330.0,2.168903026347928e-05
331.0,1.7726917314013658e-05
332.0,2.3360247253029716e-05
333.0,2.3418367191921402e-05
334.0,2.0382286773208437e-05
335.0,2.3521994850266255e-05
336.0,1.8828266357635146e-05
337.0,2.3049998635010164e-05
338.0,2.367116858429646e-05
339.0,2.373439605807864e-05
340.0,2.378751558009323e-05
341.0,2.3850763192851632e-05
342.0,2.3566645375028447e-05
343.0,2.396210573399815e-05
344.0,2.2503983952512104e-05
345.0,2.0892566850540013e-05
346.0,2.0674445792836635e-05
347.0,2.4149441082049864e-05
348.0,2.4212752147933303e-05
349.0,2.196097568658952e-05
350.0,2.4319140028004842e-05
351.0,2.4369812112231006e-05
352.0,2.4420491442554118e-05
353.0,1.9364456922777256e-05
354.0,2.4511732561335272e-05
355.0,2.422652029050762e-05
356.0,2.461313933590468e-05
357.0,1.88041862258642e-05
358.0,2.4028843661885545e-05
359.0,2.2820984624733792e-05
360.0,2.2920670783377053e-05
361.0,2.433815812694235e-05
362.0,2.268128562366611e-05
363.0,2.4181215544769243e-05
364.0,2.499367762345027e-05
365.0,2.5052063883900885e-05
366.0,2.511299927533288e-05
367.0,2.5168866254724328e-05
368.0,2.4450333247319498e-05
369.0,2.52780872498329e-05
370.0,2.3125458713347146e-05
371.0,2.5387343399941488e-05
372.0,2.5450880657344976e-05
373.0,2.5514429904435974e-05
374.0,2.4700508465640822e-05
375.0,2.5618676727857038e-05
376.0,2.5283749789312562e-05
377.0,2.5722956076955024e-05
378.0,2.044707041944417e-05
379.0,2.3296654635163594e-05
380.0,2.1869506819161593e-05
381.0,2.590616002297415e-05
382.0,2.207116214435929e-05
383.0,2.2632081341601734e-05
384.0,2.6041083462851607e-05
385.0,2.523205537525584e-05
386.0,2.4286065248914755e-05
387.0,2.2564559362286907e-05
388.0,2.622956009313102e-05
389.0,2.6177020741558373e-05
390.0,2.6339130418367796e-05
391.0,2.2448707642484983e-05
392.0,2.6441089595536536e-05
393.0,2.6499730717290588e-05
394.0,2.6558382533652807e-05
395.0,2.030328303106997e-05
396.0,2.6647655886304687e-05
397.0,2.495642974917733e-05
398.0,2.2610249202059045e-05
399.0,2.6300877423948336e-05
400.0,2.6215464862070653e-05
401.0,2.5030376820253964e-05
402.0,2.3758362887022178e-05
403.0,2.017534085595406e-05
404.0,2.700755371638722e-05
405.0,2.4747238206345313e-05
406.0,2.474910014606206e-05
407.0,2.5949106525197963e-05
408.0,2.2953243836258248e-05
409.0,2.1102411740140364e-05
410.0,2.21242395069123e-05
411.0,2.720034717474364e-05
412.0,2.6416713348225005e-05
413.0,2.742411952494442e-05
414.0,2.7477828095607807e-05
415.0,2.7534104234409103e-05
416.0,2.273310241037082e-05
417.0,2.763900993504338e-05
418.0,2.4122377142918858e-05
419.0,2.2140455927748783e-05
420.0,2.2501561469929517e-05
421.0,2.7239191022357377e-05
422.0,2.175859184129295e-05
423.0,2.4078831308341052e-05
424.0,2.7943696064920485e-05
425.0,2.8000058020890866e-05
426.0,2.404693454536241e-05
427.0,2.390667998472836e-05
428.0,2.1989631347936017e-05
429.0,2.8176897824893996e-05
430.0,2.698924481228405e-05
431.0,2.5276097151291345e-05
432.0,2.440215279182917e-05
433.0,2.713598896461234e-05
434.0,2.8417977663975594e-05
435.0,2.371178534662142e-05
436.0,2.851549077410969e-05
437.0,2.8571960370947922e-05
438.0,2.3446211036304475e-05
439.0,2.6451752675862017e-05
440.0,2.2186117195153576e-05
441.0,2.8756845388738113e-05
442.0,2.6224895588881147e-05
443.0,2.885960946719986e-05
444.0,2.8916145064666726e-05
445.0,2.588557329273929e-05
446.0,2.88192945536116e-05
447.0,2.899854659711091e-05
448.0,2.912696516669636e-05
449.0,2.327550388190106e-05
450.0,2.5121898925999486e-05
451.0,2.6202353192564246e-05
452.0,2.6240436490406824e-05
453.0,2.9350807720704352e-05
454.0,2.9415162431867035e-05
455.0,2.2241538216170504e-05
456.0,2.9510433877587714e-05
457.0,2.235148726202483e-05
458.0,2.4779554056863764e-05
459.0,2.9641805982782952e-05
460.0,2.9703649091545002e-05
461.0,2.8110966874154582e-05
462.0,2.6622668135748157e-05
463.0,2.5797800001600888e-05
464.0,2.972327509100343e-05
465.0,2.9945997764510016e-05
466.0,2.9997588130532537e-05
467.0,3.0054348454261163e-05
468.0,3.012144362289954e-05
469.0,2.8502832815028463e-05
470.0,3.0222116502195992e-05
471.0,2.3477186384005464e-05
472.0,2.5067499437049726e-05
473.0,2.5719381173951668e-05
474.0,3.0400319035957602e-05
475.0,3.0467497447324318e-05
476.0,2.4438973056255622e-05
477.0,2.3932877716687228e-05
478.0,3.0596732515667437e-05
479.0,3.065878683551678e-05
480.0,2.5373881258623183e-05
481.0,2.9901507451285003e-05
482.0,2.9581713536365305e-05
483.0,3.0852796879241497e-05
484.0,2.733678120877368e-05
485.0,2.9468139299525697e-05
486.0,3.0997747399003074e-05
487.0,2.4768835424151567e-05
488.0,2.6645835299837335e-05
489.0,3.112982303834263e-05
490.0,2.5989602326897663e-05
491.0,2.5659267895276817e-05
492.0,3.126455463982222e-05
493.0,3.132676111217998e-05
494.0,3.1388981941920514e-05
495.0,3.145381061079017e-05
496.0,2.9388874366088783e-05
497.0,3.156275803826792e-05
498.0,3.16172483799035e-05
499.0,3.0871040796125047e-05
500.0,2.681016408083308e-05
501.0,3.176780333373498e-05
502.0,2.405036609881779e-05
503.0,2.675275550481919e-05
504.0,2.366117140163296e-05
505.0,3.1389172751428526e-05
506.0,2.5917410567291586e-05
507.0,2.5236626635021003e-05
508.0,3.207176906563908e-05
509.0,2.4202760147828224e-05
510.0,2.6222943007956957e-05
511.0,3.220177578807551e-05
512.0,3.22668032900985e-05
513.0,3.233184693823399e-05
514.0,2.731489180860047e-05
515.0,3.2441156723430034e-05
516.0,3.249322511180464e-05
517.0,3.255311664236243e-05
518.0,2.5488775103237765e-05
519.0,3.2654703429053e-05
520.0,2.442830439687854e-05
521.0,3.27485112241675e-05
522.0,3.280324816965044e-05
523.0,3.2871033823821454e-05
524.0,3.293101294010902e-05
525.0,3.2521820405190556e-05
526.0,2.9443978657429617e-05
527.0,2.6728507523449305e-05
528.0,2.5743310463591448e-05
529.0,3.315540700612047e-05
530.0,3.221208101448864e-05
531.0,3.3270289502264384e-05
532.0,2.565356172598756e-05
533.0,3.336693538752748e-05
534.0,2.7357216843516395e-05
535.0,2.9280021447844634e-05
536.0,3.351328030904115e-05
537.0,3.3568181486679344e-05
538.0,3.363617092482619e-05
539.0,3.25607762892185e-05
540.0,3.1481638677023234e-05
541.0,2.7544083245082725e-05
542.0,3.383763209441944e-05
543.0,3.2548311603456146e-05
544.0,2.5082984038023028e-05
545.0,3.215045679151373e-05
546.0,3.4023538626844064e-05
547.0,3.408903165304351e-05
548.0,3.4154541919316495e-05
549.0,3.421744803077063e-05
550.0,3.077982864032416e-05
551.0,3.059706796023978e-05
552.0,3.436953708826207e-05
553.0,3.264898175740364e-05
554.0,3.4474480654712973e-05
555.0,3.339496132650475e-05
556.0,2.6355022979090254e-05
557.0,2.8811434327612045e-05
558.0,3.466349188762828e-05
559.0,2.9621586460633894e-05
560.0,3.106371084268209e-05
561.0,2.937480611495589e-05
562.0,3.4852648963531166e-05
563.0,3.490521860447329e-05
564.0,3.3873435379573796e-05
565.0,3.502354180949902e-05
566.0,3.412156233499339e-05
567.0,3.2719729007372064e-05
568.0,2.6758360437145588e-05
569.0,3.155625533412445e-05
570.0,3.526562673729176e-05
571.0,2.7632014221766325e-05
572.0,3.5355154293970195e-05
573.0,3.541573592055531e-05
574.0,3.5473697843949406e-05
575.0,3.0469522877004046e-05
576.0,3.5581755144248175e-05
577.0,3.564239399332553e-05
578.0,2.763994397908096e-05
579.0,2.8531210156302257e-05
580.0,3.358546818451738e-05
581.0,3.316259582257892e-05
582.0,3.587190636858633e-05
583.0,3.563514050022431e-05
584.0,3.598542526640557e-05
585.0,3.6046166972805875e-05
586.0,3.6104282312690395e-05
587.0,3.201138865863348e-05
588.0,3.620998317185214e-05
589.0,3.1183830697641055e-05
590.0,2.806415934434572e-05
591.0,3.148766959579608e-05
592.0,3.639771895858233e-05
593.0,3.6463858802687676e-05
594.0,3.652737060199431e-05
595.0,3.659089962727145e-05
596.0,3.605130343666528e-05
597.0,3.6699468327925894e-05
598.0,2.7301859352578496e-05
599.0,2.8007168902955286e-05
600.0,3.682928748261527e-05
601.0,2.9980513823196286e-05
602.0,3.549640459984268e-05
603.0,3.698834847098468e-05
604.0,3.4822506454375365e-05
605.0,3.7091796655790735e-05
606.0,3.170618329907863e-05
607.0,3.6538997750666357e-05
608.0,2.8305478696305588e-05
609.0,3.7285554993847584e-05
610.0,3.735460417461749e-05
611.0,3.741570343382604e-05
612.0,3.5874231732042344e-05
613.0,3.752731798444423e-05
614.0,3.038349293184532e-05
615.0,3.763100879327369e-05
616.0,3.768952180190733e-05
617.0,3.090381987959374e-05
618.0,3.295459371321896e-05
619.0,3.783587003403169e-05
620.0,3.6655128179605026e-05
621.0,3.693872198511881e-05
622.0,2.93504167827083e-05
623.0,3.803025961912364e-05
624.0,3.8083546131236305e-05
625.0,3.78857554986493e-05
626.0,3.6323817581240764e-05
627.0,3.8248814165006244e-05
628.0,3.830481949694568e-05
629.0,3.19118042743371e-05
630.0,3.7564641180857175e-05
631.0,3.845423520656436e-05
632.0,3.762397122302908e-05
633.0,3.325860042676061e-05
634.0,3.8609092077400564e-05
635.0,3.631751295249976e-05
636.0,3.8721296709710326e-05
637.0,3.408796879847548e-05
638.0,3.465432363559161e-05
639.0,3.887901281459086e-05
640.0,3.27563687752864e-05
641.0,3.898332718809811e-05
642.0,3.903951675573851e-05
643.0,3.4013553852557425e-05
644.0,3.9154616018242986e-05
645.0,3.325667520120662e-05
646.0,3.9267096352745385e-05
647.0,3.105443627910982e-05
648.0,3.1039228442954744e-05
649.0,3.689565415921319e-05
650.0,3.2718340776631334e-05
651.0,3.122929612457633e-05
652.0,3.8327358407570164e-05
653.0,3.9583419803527075e-05
654.0,3.5048298160943255e-05
655.0,3.9698803473072104e-05
656.0,3.933186061976045e-05
657.0,3.98088770945285e-05
658.0,3.987602236467619e-05
659.0,3.9105178927081226e-05
660.0,3.99969359401629e-05
661.0,4.006413915670538e-05
662.0,4.0125984458700675e-05
663.0,4.018246728710099e-05
664.0,3.053084445479205e-05
665.0,3.090346689237902e-05
666.0,2.9406207581867073e-05
667.0,4.0349311990116965e-05
668.0,3.098325999357244e-05
669.0,3.279440309358597e-05
670.0,4.048126419231798e-05
671.0,4.054322875967498e-05
672.0,4.060521114253528e-05
673.0,3.6921291409711934e-05
674.0,3.69807339259689e-05
675.0,3.748574419228815e-05
676.0,4.080745174562755e-05
677.0,4.0874907632060786e-05
678.0,4.094238475983185e-05
679.0,3.963177148540588e-05
680.0,3.990579603505311e-05
681.0,4.110711834060971e-05
682.0,3.122030382431769e-05
683.0,3.527805593562964e-05
684.0,3.864030817114533e-05
685.0,4.1301721779171875e-05
686.0,4.136933405852462e-05
687.0,4.142885067114425e-05
688.0,3.150630892203492e-05
689.0,3.680140096454471e-05
690.0,4.156688526766035e-05
691.0,4.149066985761017e-05
692.0,3.466726794402594e-05
693.0,4.173481336648967e-05
694.0,3.117291247323714e-05
695.0,4.183780309063692e-05
696.0,4.1892028429623054e-05
697.0,4.087523040900122e-05
698.0,3.591880794378719e-05
699.0,3.623520754203201e-05
700.0,4.0797890063887586e-05
701.0,4.2149789932007e-05
702.0,4.222039041263909e-05
703.0,3.525234144247515e-05
704.0,4.2323618585331654e-05
705.0,4.2391559668871334e-05
706.0,4.245952287142537e-05
707.0,3.342900016237788e-05
708.0,4.25601490874323e-05
709.0,3.8543239747799535e-05
710.0,3.719546833331273e-05
711.0,4.2723430229517143e-05
712.0,4.277788580721523e-05
713.0,3.493704042314806e-05
714.0,3.370585841908944e-05
715.0,4.2661240083730095e-05
716.0,4.29767701577198e-05
717.0,4.2710058612300746e-05
718.0,4.309401075929598e-05
719.0,3.410285942042645e-05
720.0,3.6018986468489244e-05
721.0,3.863829915413267e-05
722.0,4.32959297730931e-05
723.0,3.9937025748570337e-05
724.0,4.340788915188079e-05
725.0,4.3467990078864545e-05
726.0,4.353084169373659e-05
727.0,4.162840176258444e-05
728.0,3.2160500403735976e-05
729.0,4.126493762635053e-05
730.0,3.1862038065026284e-05
731.0,3.415935392510433e-05
732.0,3.6207563230323404e-05
733.0,3.9625347167040335e-05
734.0,4.103629728158415e-05
735.0,4.395491111724245e-05
736.0,4.3125967456062905e-05
737.0,3.722048151667039e-05
738.0,4.410834038287275e-05
739.0,4.417138953423898e-05
740.0,3.270198172043474e-05
741.0,3.654820993986104e-05
742.0,4.100203349889713e-05
743.0,4.4368887557665126e-05
744.0,3.582020222783257e-05
745.0,3.7623274705682195e-05
746.0,3.99763228603449e-05
747.0,4.457207263292117e-05
748.0,3.900882060217995e-05
749.0,3.487178262299674e-05
750.0,3.844811962948725e-05
751.0,4.476996274072692e-05
752.0,4.483321863902201e-05
753.0,4.17345520725769e-05
754.0,4.494878079611151e-05
755.0,4.501209302961307e-05
756.0,3.796501862857679e-05
757.0,3.3247531805294106e-05
758.0,4.245454976532247e-05
759.0,4.1609363967645235e-05
760.0,4.5257272480224694e-05
761.0,4.531241036047645e-05
762.0,4.537859591743543e-05
763.0,3.4123263697185275e-05
764.0,4.547239639053394e-05
765.0,3.4265716855376e-05
766.0,4.174436682525634e-05
767.0,4.44783022439862e-05
768.0,3.523377067530329e-05
769.0,4.57153794473823e-05
770.0,3.386600990665284e-05
771.0,4.582039585583204e-05
772.0,4.588122024846115e-05
773.0,3.385652955754812e-05
774.0,4.5980791365275146e-05
775.0,4.604719994710752e-05
776.0,3.421417365883542e-05
777.0,4.614962356668384e-05
778.0,4.183500673788766e-05
779.0,4.625764114058963e-05
780.0,4.6326914304740855e-05
781.0,4.3408699646459036e-05
782.0,4.170879562777885e-05
783.0,3.731882083735921e-05
784.0,4.0868282711431606e-05
785.0,4.395267448894306e-05
786.0,4.3225221899241075e-05
787.0,4.667919909818353e-05
788.0,4.674862101570753e-05
789.0,4.483845847413204e-05
790.0,4.319934357210828e-05
791.0,4.690977468845384e-05
792.0,4.085987845227011e-05
793.0,4.702099256839653e-05
794.0,4.6908901718949657e-05
795.0,4.7143405447891785e-05
796.0,4.317667044170878e-05
797.0,4.7257541208762185e-05
798.0,4.192961025149388e-05
799.0,4.736617149819633e-05
800.0,4.614207523350869e-05
801.0,4.7480438050213764e-05
802.0,4.7544568247750596e-05
803.0,4.761708878923744e-05
804.0,3.569042381876063e-05
805.0,3.961389485638055e-05
806.0,4.7767795149820606e-05
807.0,4.4107046520074884e-05
808.0,4.7879505205450906e-05
809.0,4.794376773655086e-05
810.0,3.885893714754724e-05
811.0,4.4875542816921986e-05
812.0,4.810311932834913e-05
813.0,4.817025415846248e-05
814.0,3.8753162350647676e-05
815.0,4.8276598868113475e-05
816.0,4.050568803953143e-05
817.0,4.140549157387576e-05
818.0,4.843342465946424e-05
819.0,4.206021080823152e-05
820.0,4.431649390457138e-05
821.0,4.860159457464142e-05
822.0,4.8663293859653534e-05
823.0,4.45206661773501e-05
824.0,4.239802750276743e-05
825.0,4.8504935788629544e-05
826.0,4.8879398138562596e-05
827.0,3.8519648087245214e-05
828.0,4.559093330837428e-05
829.0,4.9036718551509766e-05
830.0,4.909574717184403e-05
831.0,4.5362453364817e-05
832.0,4.921948552115375e-05
833.0,4.285370447921945e-05
834.0,4.109001773673085e-05
835.0,4.937708715715941e-05
836.0,4.349974583746887e-05
837.0,4.948692270813339e-05
838.0,4.9554545424784615e-05
839.0,4.962783059267885e-05
840.0,4.419223315851339e-05
841.0,4.9740632391525364e-05
842.0,4.7141581895013065e-05
843.0,3.863405060062984e-05
844.0,3.6643005941985126e-05
845.0,4.994102137761959e-05
846.0,5.00088065928395e-05
847.0,5.0070964436223395e-05
848.0,4.914884002369606e-05
849.0,4.774615370265405e-05
850.0,3.928880010579506e-05
851.0,4.371578530308333e-05
852.0,3.9776060237409475e-05
853.0,4.485422533207794e-05
854.0,5.041603059438656e-05
855.0,5.048681908859272e-05
856.0,5.055763427670181e-05
857.0,5.061713969242656e-05
858.0,5.06851690090025e-05
859.0,4.7832038179150934e-05
860.0,3.860802680307295e-05
861.0,4.8425183660377106e-05
862.0,5.0900758309293976e-05
863.0,5.0966051431644994e-05
864.0,5.102852707352401e-05
865.0,4.707866354339156e-05
866.0,5.1153541094709576e-05
867.0,4.2382421250952464e-05
868.0,5.127010687771444e-05
869.0,3.7334430092509904e-05
870.0,5.137820860025611e-05
871.0,4.3591455683619415e-05
872.0,4.951217615e-05
873.0,5.1534782901295745e-05
874.0,4.709242543204763e-05
875.0,5.165728745565811e-05
876.0,4.2448916942603956e-05
877.0,5.177416944701898e-05
878.0,4.266542839284041e-05
879.0,5.0656268511846144e-05
880.0,5.1933932262893286e-05
881.0,4.2880991456062116e-05
882.0,4.963209273287239e-05
883.0,4.870701175416661e-05
884.0,4.321227421279787e-05
885.0,4.430842960124561e-05
886.0,5.224243619552823e-05
887.0,4.6152490798079886e-05
888.0,5.235110648341997e-05
889.0,4.7957767945167955e-05
890.0,5.246842783791179e-05
891.0,5.252854819307418e-05
892.0,5.2591552475078996e-05
893.0,5.2166791507369265e-05
894.0,4.508120765995299e-05
895.0,4.104451179582921e-05
896.0,5.279789925105765e-05
897.0,5.286673300852258e-05
898.0,3.848071963486597e-05
899.0,5.2975772584225904e-05
900.0,4.483192579467274e-05
901.0,5.307913303869364e-05
902.0,5.314807239369781e-05
903.0,5.3208415614209616e-05
904.0,4.757418033648399e-05
905.0,5.3317658684345834e-05
906.0,5.337805784593722e-05
907.0,4.5638280685932585e-05
908.0,4.5935341891814135e-05
909.0,4.3990881542376474e-05
910.0,5.357953263784156e-05
911.0,4.935949759384095e-05
912.0,4.1532674388157393e-05
913.0,4.841724972304765e-05
914.0,4.691957285634882e-05
915.0,5.3844666730417276e-05
916.0,5.391101055831028e-05
917.0,4.676025119901805e-05
918.0,3.931091025245794e-05
919.0,5.142551097278457e-05
920.0,5.412751728770531e-05
921.0,5.419107485900339e-05
922.0,3.954243055465042e-05
923.0,5.428934395769378e-05
924.0,5.4355850287789035e-05
925.0,4.488626311789697e-05
926.0,5.447157157520325e-05
927.0,5.4543934907872455e-05
928.0,5.4607638557596076e-05
929.0,4.26336548198741e-05
930.0,5.471192926249848e-05
931.0,4.5266113746743046e-05
932.0,5.482207914888942e-05
933.0,5.488007973708164e-05
934.0,4.0808691858588235e-05
935.0,5.0416597084352704e-05
936.0,4.640399153928935e-05
937.0,4.7188886972386505e-05
938.0,5.513550382206128e-05
939.0,4.0557874199280454e-05
940.0,4.071741155104493e-05
941.0,5.528951344833131e-05
942.0,5.5353480650203554e-05
943.0,4.325458369001201e-05
944.0,5.487773872975319e-05
945.0,4.34885112959149e-05
946.0,5.187336859492527e-05
947.0,5.5612489309206145e-05
948.0,4.556470224994387e-05
949.0,5.39600932952371e-05
950.0,5.577856749064283e-05
951.0,5.583979292714347e-05
952.0,5.590103925910222e-05
953.0,5.59739788359004e-05
954.0,5.2140772031594414e-05
955.0,4.107558225749028e-05
956.0,4.197493915368271e-05
957.0,5.6172524785041415e-05
958.0,5.624265241063159e-05
959.0,5.6312807527576524e-05
960.0,5.360453785542859e-05
961.0,4.32353438024375e-05
962.0,5.647075723552605e-05
963.0,5.6543929400977325e-05
964.0,4.524320951772612e-05
965.0,4.742455312478012e-05
966.0,5.669622361893966e-05
967.0,5.036717004300067e-05
968.0,5.2836356052645125e-05
969.0,5.687504231179315e-05
970.0,4.103558190511966e-05
971.0,4.5288294480824515e-05
972.0,5.701587834799489e-05
973.0,5.042328743516367e-05
974.0,5.5823494438622055e-05
975.0,5.7197956611449805e-05
976.0,4.814026850141912e-05
977.0,5.730964516487922e-05
978.0,4.249296195919322e-05
979.0,4.5864616962843634e-05
980.0,5.188007545793333e-05
981.0,4.451717781739007e-05
982.0,5.5640774495054654e-05
983.0,5.5947468215302485e-05
984.0,5.767753799152139e-05
985.0,4.4835200704148444e-05
986.0,5.7780684844339325e-05
987.0,4.939073822017245e-05
988.0,5.789569068141582e-05
989.0,5.7972402753459394e-05
990.0,5.8046195728880463e-05
991.0,4.804070048612129e-05
992.0,4.378930143244008e-05
993.0,5.819387409592043e-05
994.0,5.825298000036977e-05
995.0,5.831801933883039e-05
